,ndate,trk,meet,race,fin,com
3171359,20180301,OP,E,9,4,GAINED AFTER JAM MID
3171360,20180301,OP,E,9,5,BUMPED 1ST TURN INSD
3171361,20180301,OP,E,9,6,"HIT, OFFSTRIDED ERLY"
3171362,20180301,OP,E,9,7,"EARLY TRY, SHUTOFF"
3171363,20180301,OP,E,9,8,"BLCKD, OFFSTRDD ERLY"
3171364,20180301,OP,E,10,1,SIZEABLE LEAD INSIDE
3171365,20180301,OP,E,10,2,CHASING LEADER RAIL
3171366,20180301,OP,E,10,3,SOLID EFFORT INSIDE
3171367,20180301,OP,E,10,4,SHUFFLED WIDE 1ST TN
3171368,20180301,OP,E,10,5,CONTACT EARLY MDTRK
3171369,20180301,OP,E,10,6,PINCHED BCK ERLY OUT
3171370,20180301,OP,E,10,7,JAMMED FAR TURN RAIL
3171371,20180301,OP,E,10,8,SHUTOFF 1ST TURN
3171372,20180301,OP,E,11,1,TOOK CHARGE EARLY RL
3171373,20180301,OP,E,11,2,"BIG RUSH, CHASED MID"
3171374,20180301,OP,E,11,3,STRETCH SPRINT OUTSD
3171375,20180301,OP,E,11,4,TRAPPED ON RAIL ERLY
3171376,20180301,OP,E,11,5,OUTFINISHED MIDTRACK
3171377,20180301,OP,E,11,6,PUSHED WIDE 1ST TN
3171378,20180301,OP,E,11,7,OUTRUSHED LATE RAIL
3171379,20180301,OP,E,11,8,WEAKENED LATE MDTRK
3171380,20180301,OP,E,12,1,WON STRETCH DUEL MID
3171381,20180301,OP,E,12,2,"BIG LEAD, CAUGHT RL"
3171382,20180301,OP,E,12,3,EVENLY INSIDE
3171383,20180301,OP,E,12,4,RALLIED OUTSIDE
3171384,20180301,OP,E,12,5,OUTFINISHED MIDTRACK
3171385,20180301,OP,E,12,6,NOT FAR BEHIND RAIL
3171386,20180301,OP,E,12,7,NO REAL THREAT MDTRK
3171387,20180301,OP,E,12,8,"WIDE BACKSTR, FADED"
3171388,20180301,OP,E,13,1,WANTED IT MORE MDTRK
3171389,20180301,OP,E,13,2,CAUGHT AT WIRE MDTRK
3171390,20180301,OP,E,13,3,GAINING GROUND MDTRK
3171391,20180301,OP,E,13,4,EVEN EFFORT RAIL
3171392,20180301,OP,E,13,5,DROVE EARLY RAIL
3171393,20180301,OP,E,13,6,STAYED THE SAME WIDE
3171394,20180301,OP,E,13,7,WENT WIDE 1ST TURN
3171395,20180301,OP,E,13,8,SIDESWIPED 1ST TURN
3171396,20180301,OP,E,14,1,DESPITE TROUBLE MID
3171397,20180301,OP,E,14,2,"WIDE STRETCH, COSTLY"
3171398,20180301,OP,E,14,3,"TOOK LEAD, CAUGHT RL"
3171399,20180301,OP,E,14,4,DENIED RAIL FAR TURN
3171400,20180301,OP,E,14,5,BLOCKED 1ST TURN INS
3171401,20180301,OP,E,14,6,TANGLED UP 1ST TURN
3171402,20180301,OP,E,14,7,TANGLED UP 1ST TURN
3171403,20180301,OP,E,14,8,"HIT RAIL, FELL 1ST"
3171404,20180301,OP,E,15,1,SEIZED CONTROL INSD
3171405,20180301,OP,E,15,2,ON THE CHASE LATE RL
3171406,20180301,OP,E,15,3,EVENLY INSIDE
3171407,20180301,OP,E,15,4,DROVE AROUND RIVALS
3171408,20180301,OP,E,15,5,CROWDED FAR TURN INS
3171409,20180301,OP,E,15,6,TARDY START MIDTRACK
3171410,20180301,OP,E,15,7,CUTOFF EARLY RAIL
3171411,20180301,OP,E,15,8,OFFSTRIDED FAR TURN
3171412,20180301,PB,A,1,1,HELD ON FOR VICTORY
3171413,20180301,PB,A,1,2,"HOT PURSUIT, MIDTRK"
3171414,20180301,PB,A,1,3,"SOLID SHOW, MIDTRK"
3171415,20180301,PB,A,1,4,"LATE PRESS, MIDTRK"
3171416,20180301,PB,A,1,5,"TNGLD UP 1ST, FADED"
3171417,20180301,PB,A,1,6,"TNGLD UP 1ST, FADED"
3171418,20180301,PB,A,1,7,BLOCKED 1ST TURN
3171419,20180301,PB,A,1,8,SLIGHT TRBL 1ST TURN
3171420,20180301,PB,A,2,1,"SO EASY, INSIDE"
3171421,20180301,PB,A,2,2,"LATE SURGE, INSIDE"
3171422,20180301,PB,A,2,3,"BID, OUTFINISHED LT"
3171423,20180301,PB,A,2,4,"MUCH TRBL, CONTINUED"
3171424,20180301,PB,A,2,5,"BMPD 1ST, BLKD FAR"
3171425,20180301,PB,A,2,6,"BMPD LT, GOT PASSED"
3171426,20180301,PB,A,2,7,MUCH TRBL THRUOUT
3171427,20180301,PB,A,2,8,"TRBL BRK, DENIED 1ST"
3171428,20180301,PB,A,3,1,"EASY VICTORY, MIDTRK"
3171429,20180301,PB,A,3,2,"EVEN PACE, INSIDE"
3171430,20180301,PB,A,3,3,"DH, MUSCLED HOME"
3171431,20180301,PB,A,3,4,"DH, BELATTED BATTLE"
3171432,20180301,PB,A,3,5,"STEADY GAIN, MIDTRK"
3171433,20180301,PB,A,3,6,"SLOW START, LT MOVES"
3171434,20180301,PB,A,3,7,BLOCKED BACK FAR TRN
3171435,20180301,PB,A,3,8,SHUT OFF FAR TURN
3171436,20180301,PB,A,4,1,"HELD FIRM, INSIDE"
3171437,20180301,PB,A,4,2,"RUSHED UP LATE, MID"
3171438,20180301,PB,A,4,3,"OUTDROVE AT WIRE, MD"
3171439,20180301,PB,A,4,4,"BLKD LATE, FACTORED"
3171440,20180301,PB,A,4,5,"COLLIDED, CONTINUED"
3171441,20180301,PB,A,4,6,"BLKD TRN, EVEN RUN"
3171442,20180301,PB,A,4,7,BMPD & TNGLD TRN
3171443,20180301,PB,A,4,8,MUCH TRBL THRUOUT
3171444,20180301,PB,A,5,1,"PULLED AWAY, MIDTRK"
3171445,20180301,PB,A,5,2,MAJOR MOVES FOR PLC
3171446,20180301,PB,A,5,3,"FINE TRY, INSIDE"
3171447,20180301,PB,A,5,4,"BID, SLOWLY FADED"
3171448,20180301,PB,A,5,5,"TRBL BRK, STEADY RUN"
3171449,20180301,PB,A,5,6,EVEN PACE THRUOUT
3171450,20180301,PB,A,5,7,BLOCKED 1ST TURN
3171451,20180301,PB,A,6,1,"JUST IN TIME, INSIDE"
3171452,20180301,PB,A,6,2,"CAUGHT AT WIRE, MID"
3171453,20180301,PB,A,6,3,"GOT BUSY LATE, MID"
3171454,20180301,PB,A,6,4,GAINED GROUND LATE
3171455,20180301,PB,A,6,5,"TNGLD 1ST, TIRING LT"
3171456,20180301,PB,A,6,6,TANGLED UP 1ST TURN
3171457,20180301,PB,A,6,7,COLLIDED BREAK
3171458,20180301,PB,A,6,8,BLKD 2X ERLY NO GAIN
3171459,20180301,PB,A,7,1,"TROUBLE FAR, WON"
3171460,20180301,PB,A,7,2,"SEEN OPENING, PLACED"
3171461,20180301,PB,A,7,3,"BENEFITED FAR, SHWD"
3171462,20180301,PB,A,7,4,BLKD & BMPD FAR TRN
3171463,20180301,PB,A,7,5,"LED, MUCH TRBL FAR"
3171464,20180301,PB,A,7,6,CAUGHT TRBL FAR TURN
3171465,20180301,PB,A,7,7,MUCH TRBL FAR TURN
3171466,20180301,PB,A,7,8,BMPD 1ST & BLKD FAR
3171467,20180301,PB,A,8,1,"LASTED AT WIRE, INS"
3171468,20180301,PB,A,8,2,"REELING IN LATE, MID"
3171469,20180301,PB,A,8,3,"DSPT TRBL, HUSTLED"
3171470,20180301,PB,A,8,4,"COLLIDED, LATE GAIN"
3171471,20180301,PB,A,8,5,"BUMPED, LOST GRND"
3171472,20180301,PB,A,8,6,"BUMPED TURN, MIDTRK"
3171473,20180301,PB,A,8,7,"TROUBLE TRN, FADED"
3171474,20180301,PB,A,8,8,"WIDE TURN, NO MOVES"
3171475,20180301,PB,A,9,1,"SEALED THE DEAL, INS"
3171476,20180301,PB,A,9,2,"STEADY PURSUIT, MID"
3171477,20180301,PB,A,9,3,"UP WITH PACK, INS"
3171478,20180301,PB,A,9,4,"DSPT TRBL, SPED UP"
3171479,20180301,PB,A,9,5,"BRUSHED RAIL, MIDTRK"
3171480,20180301,PB,A,9,6,"BMPD 1ST, HARD TRY"
3171481,20180301,PB,A,9,7,MUCH TRBL 1ST TURN
3171482,20180301,PB,A,9,8,WANTED RAIL COLL 1ST
3171483,20180301,PB,A,10,1,"JUST IN TIME, MIDTRK"
3171484,20180301,PB,A,10,2,LATE PUSH AT WIRE
3171485,20180301,PB,A,10,3,"LED, OVERTAKEN LATE"
3171486,20180301,PB,A,10,4,"DENIED 1ST, BLKD ESC"
3171487,20180301,PB,A,10,5,"BLKD ESC, HELD GRND"
3171488,20180301,PB,A,10,6,DBL TRBL 1ST TURN
3171489,20180301,PB,A,10,7,BUMPED 1ST TURN
3171490,20180301,PB,A,10,8,"BLKD ESC, LOST GRND"
3171491,20180301,PB,A,11,1,SEIZED EARLY LEAD
3171492,20180301,PB,A,11,2,"LATE THREAT, INSIDE"
3171493,20180301,PB,A,11,3,"BID, GOT PASSED LT"
3171494,20180301,PB,A,11,4,"COLLIDED, HELD EVEN"
3171495,20180301,PB,A,11,5,"BMPD 1ST, STDY GAIN"
3171496,20180301,PB,A,11,6,BUMPED 1ST TURN
3171497,20180301,PB,A,11,7,"SLOW START, MIDTRK"
3171498,20180301,PB,A,11,8,BUMPED WIDE 1ST TURN
3171499,20180301,PB,A,12,1,"WON STRETCH DUEL, IN"
3171500,20180301,PB,A,12,2,"LOST DUEL, PLACED"
3171501,20180301,PB,A,12,3,"REGAINED GRND, SHWD"
3171502,20180301,PB,A,12,4,"LATE BID, MINOR FADE"
3171503,20180301,PB,A,12,5,TANGLED 1ST TURN
3171504,20180301,PB,A,12,6,MUCH TROUBLE 1ST TRN
3171505,20180301,PB,A,12,7,MUCH EARLY TROUBLE
3171506,20180301,PB,A,12,8,CLIPPED 1ST TURN
3171507,20180301,PB,A,13,1,"WITHOUT A DOUBT, INS"
3171508,20180301,PB,A,13,2,"CLOSED FAST, OUTSIDE"
3171509,20180301,PB,A,13,3,"DENIED ERLY, SHWD LT"
3171510,20180301,PB,A,13,4,"BRIEF LEAD, FACTOR"
3171511,20180301,PB,A,13,5,"MINOR FADE LATE, MID"
3171512,20180301,PB,A,13,6,EVEN PACE THRUOUT
3171513,20180301,PB,A,13,7,NEVER GOT BUSY
3171514,20180301,PB,A,13,8,PINCHED ENTERING 1ST
3171515,20180301,PB,A,14,1,JUST BARELY HELD ON
3171516,20180301,PB,A,14,2,"ALMOST HAD IT, INS"
3171517,20180301,PB,A,14,3,GAINED GOOD GROUND
3171518,20180301,PB,A,14,4,"BLKD 1ST, HUSTLED LT"
3171519,20180301,PB,A,14,5,"BLKD ESC, LOST GRND"
3171520,20180301,PB,A,14,6,BLOCKED ESCAPE
3171521,20180301,PB,A,14,7,NEVER A THREAT
3171522,20180301,PB,A,14,8,MINOR TROUBLE 1ST
3171523,20180301,PB,A,15,1,TOOK CHARGE LATE
3171524,20180301,PB,A,15,2,"TOUGH FINISH, PLCD"
3171525,20180301,PB,A,15,3,"BORE IN LATE, INSIDE"
3171526,20180301,PB,A,15,4,"CROWDED LATE, INSIDE"
3171527,20180301,PB,A,15,5,"UP WELL, MINOR FADE"
3171528,20180301,PB,A,15,6,BLOCKED 1ST TURN
3171529,20180301,PB,A,15,7,DENIED 1ST TURN
3171530,20180301,PB,A,15,8,CAUGHT IN TRBL 1ST
3171531,20180301,SA,A,1,1,"IN A ROMP,MID"
3171532,20180301,SA,A,1,2,CLOSING FAST TO PL
3171533,20180301,SA,A,1,3,SETTLED FOR SHOW
3171534,20180301,SA,A,1,4,TURNED IT ON LATE
3171535,20180301,SA,A,1,5,OVERTAKEN IN STR
3171536,20180301,SA,A,1,6,"SET EARLY PACE,WKND"
3171537,20180301,SA,A,1,7,"FAST EARLY,FADED"
3171538,20180301,SA,A,1,8,OFFSTRIDED BKSTR
3171539,20180301,SA,A,2,1,"EXTENDING LEAD,MID"
3171540,20180301,SA,A,2,2,STR RUSH TO PLACE
3171541,20180301,SA,A,2,3,TURNED IT ON TO SHOW
3171542,20180301,SA,A,2,4,HELD FIRM THRUOUT
3171543,20180301,SA,A,2,5,"FAST EARLY,FADED"
3171544,20180301,SA,A,2,6,SOME LATE GAIN
3171545,20180301,SA,A,2,7,"OUTRUSHED,LATE GAIN"
3171546,20180301,SA,A,2,8,THREAT TO STRETCH
3171547,20180301,SA,A,3,1,"BUILT BIG LEAD,MID"
3171548,20180301,SA,A,3,2,CHASED WINNER HOME
3171549,20180301,SA,A,3,3,"HELD FIRM SHOW,MID"
3171550,20180301,SA,A,3,4,TURNED IT ON IN STR
3171551,20180301,SA,A,3,5,LITTLE CHANGE THRU
3171552,20180301,SA,A,3,6,WKND IN STRETCH
3171553,20180301,SA,A,3,7,EVEN PACE THRUOUT
3171554,20180301,SA,A,3,8,"TRIPPED,FELL 1ST TRN"
3171555,20180301,SA,A,4,1,"IN A ROMP,MID"
3171556,20180301,SA,A,4,2,STEADY GAIN TO PL
3171557,20180301,SA,A,4,3,"HELD SAFE SHOW,MID"
3171558,20180301,SA,A,4,4,"FROM LAST OFF,MID"
3171559,20180301,SA,A,4,5,"OUTRUN IN STR,INS"
3171560,20180301,SA,A,4,6,CAME BACK SOME LATE
3171561,20180301,SA,A,4,7,TANGLED UP 1ST TRN
3171562,20180301,SA,A,4,8,TANGLED UP 1ST TRN
3171563,20180301,SA,A,5,1,"SHOT UP IN STR,MID"
3171564,20180301,SA,A,5,2,BLEW BY LATE TO PL
3171565,20180301,SA,A,5,3,"POWERFUL FINISH,SHOW"
3171566,20180301,SA,A,5,4,OUTRUN IN STRETCH
3171567,20180301,SA,A,5,5,"FAST EARLY,FADED"
3171568,20180301,SA,A,5,6,"EARLY TRY,WKND"
3171569,20180301,SA,A,5,7,ALWAYS BACK OF PACK
3171570,20180301,SA,A,6,1,"EXTENDING LEAD,MID"
3171571,20180301,SA,A,6,2,CLOSED GAP TO PL
3171572,20180301,SA,A,6,3,STR RUSH FOR SHOW
3171573,20180301,SA,A,6,4,OUTRUN IN STRETCH
3171574,20180301,SA,A,6,5,"OVERTAKEN LATE,MID"
3171575,20180301,SA,A,6,6,SLOW FADE THRUOUT
3171576,20180301,SA,A,6,7,SOME LATE GAIN
3171577,20180301,SA,A,6,8,"FAST EARLY,TIRING"
3171578,20180301,SA,A,7,1,"STRETCHING IT OUT,MD"
3171579,20180301,SA,A,7,2,CLOSING FAST TO PL
3171580,20180301,SA,A,7,3,SETTLED FOR SHOW
3171581,20180301,SA,A,7,4,NIPPED FOR SHOW
3171582,20180301,SA,A,7,5,"FAST EARLY,FADED"
3171583,20180301,SA,A,7,6,RACED HARD THRUOUT
3171584,20180301,SA,A,7,7,DRIFTED BACK THRU
3171585,20180301,SA,A,7,8,ALWAYS BACK OF PACK
3171586,20180301,SA,A,8,1,"SHOT UP IN STR,MID"
3171587,20180301,SA,A,8,2,"LATE LEADER,PLACED"
3171588,20180301,SA,A,8,3,POWERED HOME TO SHOW
3171589,20180301,SA,A,8,4,CAME ON STRONG LATE
3171590,20180301,SA,A,8,5,TURNED IT ON IN STR
3171591,20180301,SA,A,8,6,LACKED STR SPEED
3171592,20180301,SA,A,8,7,"EARLY THREAT,WKND"
3171593,20180301,SA,A,8,8,DRIFTED BACK THRU
3171594,20180301,SA,A,9,1,BEST IN THE STRETCH
3171595,20180301,SA,A,9,2,CLOSED GAP TO PLACE
3171596,20180301,SA,A,9,3,FROM LAST TO SHOW
3171597,20180301,SA,A,9,4,OUTRUN IN STRETCH
3171598,20180301,SA,A,9,5,ACCELERATED IN STR
3171599,20180301,SA,A,9,6,VARIED LITTLE THRU
3171600,20180301,SA,A,9,7,"WKND IN STRETCH,INS"
3171601,20180301,SA,A,9,8,DRIFTED BACK THRU
3171602,20180301,SA,A,10,1,"WON STR DUEL,MID"
3171603,20180301,SA,A,10,2,"OUTDUELLED,PLACED"
3171604,20180301,SA,A,10,3,SETTLED FOR SHOW
3171605,20180301,SA,A,10,4,CLOSED GAP LATE
3171606,20180301,SA,A,10,5,"BACK EARLY,LATE DR"
3171607,20180301,SA,A,10,6,SLOW DECLINE THRU
3171608,20180301,SA,A,10,7,CAME BACK SOME LATE
3171609,20180301,SA,A,10,8,NEVER A FACTOR
3171610,20180301,SA,A,11,1,"GOT THE NOD,MID"
3171611,20180301,SA,A,11,2,BARELY HELD PLACE
3171612,20180301,SA,A,11,3,"OUTNOSED,SHOWED"
3171613,20180301,SA,A,11,4,HELD FIRM THRUOUT
3171614,20180301,SA,A,11,5,CAME BACK SOME LATE
3171615,20180301,SA,A,11,6,"EARLY THREAT,WKND"
3171616,20180301,SA,A,11,7,"NEVER VARIED,MID"
3171617,20180301,SA,A,11,8,"HIT,FELL 1ST TURN"
3171618,20180301,SA,A,12,1,NEVER LOOKED BACK
3171619,20180301,SA,A,12,2,UP AT WIRE TO PL
3171620,20180301,SA,A,12,3,"OUTNOSED,SHOWED"
3171621,20180301,SA,A,12,4,IN PURSUIT THRU
3171622,20180301,SA,A,12,5,MOVING UP LATE
3171623,20180301,SA,A,12,6,ACCELERATED IN STR
3171624,20180301,SA,A,12,7,DRIFTED BACK THRU
3171625,20180301,SA,A,12,8,"OUTRUSHED,NO GAIN"
3171626,20180301,SL,T,1,1,GOING AWAY MT
3171627,20180301,SL,T,1,2,STEADY GAIN MT
3171628,20180301,SL,T,1,3,HARD TRY INS
3171629,20180301,SL,T,1,4,CLOSING FAST MT
3171630,20180301,SL,T,1,5,EARLY LEADER INS
3171631,20180301,SL,T,1,6,STEADY FADE INS
3171632,20180301,SL,T,1,7,BACK THRUOUT INS
3171633,20180301,SL,T,1,8,NO EXCUSE INS
3171634,20180301,SL,T,2,1,UP AT WIRE INS
3171635,20180301,SL,T,2,2,ALMOST UP MT
3171636,20180301,SL,T,2,3,OUTFINISHED INS
3171637,20180301,SL,T,2,4,BMPD 1ST TURN INS
3171638,20180301,SL,T,2,5,LATE GAIN INS
3171639,20180301,SL,T,2,6,BMPD 1ST TURN MT
3171640,20180301,SL,T,2,7,NEVER IN IT INS
3171641,20180301,SL,T,2,8,BMPD 1ST TURN INS
3171642,20180301,SL,T,2,9,BACK THRUOUT INS
3171643,20180301,SL,T,3,1,HANDILY MT
3171644,20180301,SL,T,3,2,STEADY GAIN MT
3171645,20180301,SL,T,3,3,GOOD EFFORT INS
3171646,20180301,SL,T,3,4,BMPD 1ST TRN MT
3171647,20180301,SL,T,3,5,STEADY FADE WD
3171648,20180301,SL,T,3,6,NEVER A FACTOR MT
3171649,20180301,SL,T,3,7,BACK THRUOUT INS
3171650,20180301,SL,T,3,8,BMPD 1ST TRN INS
3171651,20180301,SL,T,4,1,UP AT WIRE INS
3171652,20180301,SL,T,4,2,BMPD 1ST TRN MT
3171653,20180301,SL,T,4,3,EARLY LEADER INS
3171654,20180301,SL,T,4,4,BMPD 1ST TRN INS
3171655,20180301,SL,T,4,5,STEADY FADE INS
3171656,20180301,SL,T,4,6,BMPD 1ST TRN INS
3171657,20180301,SL,T,4,7,EARLY SPEED INS
3171658,20180301,SL,T,4,8,NEVER A FACTOR RL
3171659,20180301,SL,T,4,9,BMPD 1ST TRN INS
3171660,20180301,SL,T,5,1,WITHSTOOD PRESSURE
3171661,20180301,SL,T,5,2,FOLLOWED PACE MT
3171662,20180301,SL,T,5,3,GOOD EFFORT INS
3171663,20180301,SL,T,5,4,GAME EFFORT MT
3171664,20180301,SL,T,5,5,BACK THRUOUT INS
3171665,20180301,SL,T,5,6,NEVER A FACTOR INS
3171666,20180301,SL,T,5,7,NO MISHAPS MT
3171667,20180301,SL,T,5,8,NEVER PROMINENT INS
3171668,20180301,SL,T,6,1,DESPITE TROUBLE INS
3171669,20180301,SL,T,6,2,EARLY LEADER RL
3171670,20180301,SL,T,6,3,BMPD 1ST TRN MT
3171671,20180301,SL,T,6,4,BMPD 1ST TRN INS
3171672,20180301,SL,T,6,5,BMPD 1ST TRN INS
3171673,20180301,SL,T,6,6,BMPD 1ST TRN RL
3171674,20180301,SL,T,6,7,NEVER A FACTOR INS
3171675,20180301,SL,T,6,8,BMPD 1ST TRN INS
3171676,20180301,SL,T,7,1,EASILY INS
3171677,20180301,SL,T,7,2,BMPD 1ST TRN MT
3171678,20180301,SL,T,7,3,GAME EFFORT IN
3171679,20180301,SL,T,7,4,TIRING LATE INS
3171680,20180301,SL,T,7,5,NEVER A FACTOR MT
3171681,20180301,SL,T,7,6,BMPD 1ST TRN MT
3171682,20180301,SL,T,7,7,BMPD 1ST TRN INS
3171683,20180301,SL,T,7,8,PULLED UP
3171684,20180301,SL,T,8,1,FAST FINISH INS
3171685,20180301,SL,T,8,2,EARLY LEADER INS
3171686,20180301,SL,T,8,3,GOOD EFFORT RL
3171687,20180301,SL,T,8,4,EARLY LEADER INS
3171688,20180301,SL,T,8,5,EVENLY INS
3171689,20180301,SL,T,8,6,NEVER A FACTOR MT
3171690,20180301,SL,T,8,7,BMPD 1ST TRN MT
3171691,20180301,SL,T,8,8,BACK THRUOUT INS
3171692,20180301,SL,T,8,9,BMPD 1ST TRN MT
3171693,20180301,SL,T,9,1,BOX TO WIRE INS
3171694,20180301,SL,T,9,2,FOLLOWED PACE INS
3171695,20180301,SL,T,9,3,GOOD EFFORT INS
3171696,20180301,SL,T,9,4,GAME EFFORT MT
3171697,20180301,SL,T,9,5,EVENLY MT
3171698,20180301,SL,T,9,6,BACK THRUOUT INS
3171699,20180301,SL,T,9,7,NEVER IN IT MT
3171700,20180301,SL,T,9,8,NO THREAT INS
3171701,20180301,SL,T,10,1,EASILY INS
3171702,20180301,SL,T,10,2,BMPD 1ST TRN INS
3171703,20180301,SL,T,10,3,BMPD ESC TRN INS
3171704,20180301,SL,T,10,4,CLOSED FAST MT
3171705,20180301,SL,T,10,5,BMPD 1ST & ESC TRN
3171706,20180301,SL,T,10,6,BMPD 1ST TRN MT
3171707,20180301,SL,T,10,7,TIRING LATE RL
3171708,20180301,SL,T,10,8,BMPD 1ST TRN RL
3171709,20180301,SL,T,11,1,OVERCAME TROUBLE MT
3171710,20180301,SL,T,11,2,BMPD ESC TRN WD
3171711,20180301,SL,T,11,3,EARLY LEADER INS
3171712,20180301,SL,T,11,4,BMPD 1ST & ESC TRN
3171713,20180301,SL,T,11,5,FADED LATE MT
3171714,20180301,SL,T,11,6,BMPD 1ST TRN INS
3171715,20180301,SL,T,11,7,BACK THRUOUT RL
3171716,20180301,SL,T,11,8,BMPD 1ST TRN INS
3171717,20180301,SL,T,12,1,UP IN TIME INS
3171718,20180301,SL,T,12,2,BMPD 1ST TRN MT
3171719,20180301,SL,T,12,3,EARLY LEADER RL
3171720,20180301,SL,T,12,4,CLOSED FAST INS
3171721,20180301,SL,T,12,5,BMPD 1ST TRN INS
3171722,20180301,SL,T,12,6,NEVER PROMINENT MT
3171723,20180301,SL,T,12,7,NEVER A FACTOR INS
3171724,20180301,SL,T,12,8,BMPD 1ST TRN INS
3171725,20180301,SL,T,12,9,BMPD 1ST TRN INS
3171726,20180301,SL,T,13,1,BOX TO WIRE MT
3171727,20180301,SL,T,13,2,STEADY GAIN MT
3171728,20180301,SL,T,13,3,LATE GAIN INS
3171729,20180301,SL,T,13,4,CLOSED MUCH MT
3171730,20180301,SL,T,13,5,TIRING LATE INS
3171731,20180301,SL,T,13,6,NEVER A FACTOR MT
3171732,20180301,SL,T,13,7,NEVER PROMINENT RL
3171733,20180301,SL,T,13,8,EARLY SPEED INS
3171734,20180301,SL,T,14,1,UNDER PRESSURE WD
3171735,20180301,SL,T,14,2,CAUGHT STRETCH
3171736,20180301,SL,T,14,3,STEADY GAIN INS
3171737,20180301,SL,T,14,4,GAME EFFORT INS
3171738,20180301,SL,T,14,5,TIRING LATE RL
3171739,20180301,SL,T,14,6,NO THREAT MT
3171740,20180301,SL,T,14,7,BACK THRUOUT INS
3171741,20180301,SL,T,14,8,NEVER A FACTOR INS
3171742,20180301,SL,T,14,9,NEVER PROMINENT RL
3171743,20180301,SL,T,15,1,EASILY INS
3171744,20180301,SL,T,15,2,STEADY GAIN INS
3171745,20180301,SL,T,15,3,GOOD EFFORT MT
3171746,20180301,SL,T,15,4,GAME EFFORT INS
3171747,20180301,SL,T,15,5,NEVER A FACTOR MT
3171748,20180301,SL,T,15,6,NEVER PROMINENT INS
3171749,20180301,SL,T,15,7,NO THREAT MT
3171750,20180301,SL,T,15,8,NEVER IN IT INS
3171751,20180301,SL,T,16,1,BOX TO WIRE MT
3171752,20180301,SL,T,16,2,FOLLOWED PACE INS
3171753,20180301,SL,T,16,3,GOOD EFFORT MT
3171754,20180301,SL,T,16,4,GAME EFFORT RL
3171755,20180301,SL,T,16,5,BMPD 1ST TRN INS
3171756,20180301,SL,T,16,6,NEVER A FACTOR INS
3171757,20180301,SL,T,16,7,BMPD 1ST TRN RL
3171758,20180301,SL,T,16,8,BMPD 1ST TRN INS
3171759,20180301,SL,T,17,1,DREW AWAY INS
3171760,20180301,SL,T,17,2,LATE GAIN MT
3171761,20180301,SL,T,17,3,GOOD EFFORT INS
3171762,20180301,SL,T,17,4,GAME EFFORT INS
3171763,20180301,SL,T,17,5,BMPD 1ST TRN WD
3171764,20180301,SL,T,17,6,BMPD 1ST TRN INS
3171765,20180301,SL,T,17,7,BMPD 1ST TRN INS
3171766,20180301,SL,T,17,8,BMPD 1ST TRN WD
3171767,20180301,SL,T,18,1,STRETCH RUSH WD
3171768,20180301,SL,T,18,2,CAUGHT IN THE STR MT
3171769,20180301,SL,T,18,3,CLOSED MUCH MT
3171770,20180301,SL,T,18,4,BMPD 1ST TRN INS
3171771,20180301,SL,T,18,5,EARLY LEADER INS
3171772,20180301,SL,T,18,6,TIRING LATE INS
3171773,20180301,SL,T,18,7,BMPD 1ST TRN INS
3171774,20180301,SL,T,18,8,BMPD 1ST TRN MT
3171775,20180301,SN,A,1,1,BACK UP AT WIRE
3171776,20180301,SN,A,1,2,DENIED WIN AT WIRE
3171777,20180301,SN,A,1,3,RUSHED UP EARLY MT
3171778,20180301,SN,A,1,4,FROM FAR BACK ON RL
3171779,20180301,SN,A,1,5,NEVER VARIED MT
3171780,20180301,SN,A,1,6,"BUMPED, DENIED RL"
3171781,20180301,SN,A,1,7,HEAVY TRAFFIC 1ST
3171782,20180301,SN,A,1,8,CROWDED 1ST TURN
3171783,20180301,SN,A,2,1,DREW AWAY LATE MT
3171784,20180301,SN,A,2,2,FORCED EARLY PACE MT
3171785,20180301,SN,A,2,3,FINISHED STRONG RAIL
3171786,20180301,SN,A,2,4,CLEARED TRBL INSIDE
3171787,20180301,SN,A,2,5,STAYED THE SAME
3171788,20180301,SN,A,2,6,SQUEEZED ON RAIL
3171789,20180301,SN,A,2,7,PINCHED BACK EARLY
3171790,20180301,SN,A,2,8,ROUGH TRIP
3171791,20180301,SN,A,3,1,SEIZED EARLY CONTROL
3171792,20180301,SN,A,3,2,GAVE CHASE MDTRK
3171793,20180301,SN,A,3,3,LASTED FOR SHOW MT
3171794,20180301,SN,A,3,4,NEVER VARIED ON RL
3171795,20180301,SN,A,3,5,PINCHED BACK EARLY
3171796,20180301,SN,A,3,6,STAYED THE SAME
3171797,20180301,SN,A,3,7,"SQUEEZED, NO ROOM"
3171798,20180301,SN,A,3,8,CLOSE QUARTERS 1ST
3171799,20180301,SN,A,4,1,LED ALL THE WAY MT
3171800,20180301,SN,A,4,2,APPLIED PRESSURE
3171801,20180301,SN,A,4,3,FAST FINISH WIDE
3171802,20180301,SN,A,4,4,OVERCAME EARLY BUMP
3171803,20180301,SN,A,4,5,BLOCKED ON RAIL
3171804,20180301,SN,A,4,6,JAMMED EARLY
3171805,20180301,SN,A,4,7,FADING LATE ON RL
3171806,20180301,SN,A,4,8,TROUBLE IN TURNS
3171807,20180301,SN,A,5,1,TROUNCED FIELD RL
3171808,20180301,SN,A,5,2,STRONG RUSH ON RAIL
